UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2021/05/19T12:06:03z,10:52:1c:4d:86:b6,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,46,64,1011.5,nan,36656,0,116,3.9,6.51,7.74,3.9,6.51,7.74,27,27,1164.38,327.1,40.36,4.28,1.72,1.38,3.51,5.05,6.38,3.51,5.05,6.38,21,21,1112.08,292,31.95,3.85,1.62,1.13,
2021/05/19T12:08:03z,10:52:1c:4d:86:b6,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,45,63,1011.46,0,36568,0,236,4.13,5.57,6.81,4.13,5.57,6.81,23,23,1125.06,304.83,30.45,3.53,1.92,1.43,4.25,5.75,6.22,4.25,5.75,6.22,24,24,1160.29,308.64,31.16,2.95,0.58,0.58,
2021/05/19T12:10:03z,10:52:1c:4d:86:b6,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,45,63,1011.44,0,36568,0,356,4.34,6.02,6.46,4.34,6.02,6.46,25,25,1138.88,305.3,36.59,1.36,0.54,0.25,3.2,4.04,4.78,3.2,4.04,4.78,17,17,943.83,244.93,25.85,1.87,0.83,0.43,
2021/05/19T12:12:03z,10:52:1c:4d:86:b6,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,44,62,1011.43,0,36504,0,476,4.15,5.18,5.8,4.15,5.18,5.8,22,22,1036.47,290.16,29.75,1.27,1,0.64,3.25,4.04,4.5,3.25,4.04,4.5,17,17,949.73,255,20.79,1.58,0.77,0.21,
2021/05/19T12:14:03z,10:52:1c:4d:86:b6,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,44,62,1011.4,0,36504,0,596,4.64,5.83,6.62,4.64,5.83,6.62,24,24,1116.4,310.92,32.45,3.09,0.98,0.79,3.02,4.84,5.67,3.02,4.84,5.67,20,20,1034.13,273.42,28.13,5.15,0.87,0.64,
2021/05/19T12:16:03z,10:52:1c:4d:86:b6,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,44,62,1011.37,0,36504,0,716,4.14,5.86,6.65,4.14,5.86,6.65,24,24,1120.71,310.9,34.94,4.37,1.14,0.69,3.31,4.36,5,3.31,4.36,5,18,18,996.22,263.44,29.58,2.15,0.89,0.44,
2021/05/19T12:18:03z,10:52:1c:4d:86:b6,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,44,62,1011.36,0,36504,0,836,3.45,4.36,4.68,3.45,4.36,4.68,18,18,1038.21,279.3,20.95,1.68,0.61,0.27,3.56,5.15,5.94,3.56,5.15,5.94,21,21,1067.65,275.1,27.83,4.48,0.52,0.25,
2021/05/19T12:20:03z,10:52:1c:4d:86:b6,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,43,62,1011.37,0,36504,0,956,3.51,4.71,5.35,3.51,4.71,5.35,20,20,1069.31,293.69,31.4,1.93,0.85,0.67,3.33,4.71,5.25,3.33,4.71,5.25,20,20,1027.85,263.98,32.19,3.31,0.92,0.17,
2021/05/19T12:22:03z,10:52:1c:4d:86:b6,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,43,62,1011.28,0,36504,0,1076,3.88,5.44,5.86,3.88,5.44,5.86,23,23,1059.37,296.19,30.65,2.67,0.49,0.49,3.21,4.55,6.47,3.21,4.55,6.47,19,19,1045.87,263.02,29.64,5.04,2,0.83,
2021/05/19T12:24:03z,10:52:1c:4d:86:b6,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,43,63,1011.22,0,36504,0,1196,3.53,4.8,5.58,3.53,4.8,5.58,20,20,1014.55,280.33,26.15,2.84,0.98,0.89,3.21,4.63,5.05,3.21,4.63,5.05,19,19,963.37,252.12,29.88,2.21,0.47,0.47,
