UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2021/06/03T00:01:53z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,36,53,1005.64,0.01,36504,0,1075,2.71,4.6,6.31,2.71,4.6,6.31,19,19,886.55,253.71,32.55,3.83,2.1,2.1,5.09,6.81,7.83,5.09,6.81,7.83,28,28,1148.33,295.78,36.93,4.31,1.52,0.34,
2021/06/03T00:03:53z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,36,53,1005.59,0.01,36504,0,1195,3.25,5.32,6.23,3.25,5.32,6.23,22,22,917.14,254.88,42.04,3.29,1.07,1.07,4.81,6.19,7.03,4.81,6.19,7.03,26,26,1055.28,273.43,35.45,2.31,1.66,0,
2021/06/03T00:05:49z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,36,53,1005.67,nan,36656,0,115,2.71,5.05,5.4,2.71,5.05,5.4,21,21,916.07,248.26,41.24,3.43,0.57,0.57,4.95,6.3,7.18,4.95,6.3,7.18,26,26,1167.07,301.05,36.55,1.6,1.25,0.55,
2021/06/03T00:07:49z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,36,53,1005.66,0.01,36568,0,235,3.27,5.54,6.32,3.27,5.54,6.32,23,23,972.38,265.66,43.61,2.93,0.79,0.79,5.14,6.41,8.07,5.14,6.41,8.07,27,27,1124.29,296.51,37.49,3.05,3.05,0,
2021/06/03T00:09:49z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,36,53,1005.62,0.01,36504,0,355,3.19,5.08,6.03,3.19,5.08,6.03,21,21,901.37,250.03,43.9,2,1.12,0.68,4.8,5.55,7.11,4.8,5.55,7.11,23,23,1105.55,280.71,29.21,2.57,2.57,0.29,
2021/06/03T00:11:49z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,36,53,1005.58,0.01,36504,0,475,3.28,5.4,5.4,3.28,5.4,5.4,23,23,949.84,259.54,40.81,1.93,0,0,4.48,5.84,6.96,4.48,5.84,6.96,24,24,1073.57,276.14,30.96,3.5,1.89,0.25,
2021/06/03T00:13:49z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,36,53,1005.62,0.01,36504,0,595,3.4,5.57,6.28,3.4,5.57,6.28,23,23,964.91,258.97,40.97,3.41,0.48,0.48,5.14,7.41,7.8,5.14,7.41,7.8,31,31,1152.61,307.1,47.42,1.76,0.58,0.44,
2021/06/03T00:15:49z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,36,53,1005.53,0.01,36504,0,715,2.56,5.44,5.67,2.56,5.44,5.67,23,23,899.89,252.31,41.96,3.89,0.36,0.36,5.24,7.16,7.72,5.24,7.16,7.72,30,30,1141.86,310.38,40.97,3.21,0.76,0.45,
2021/06/03T00:17:49z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,36,53,1005.48,0.01,36504,0,835,3.24,5.97,6.66,3.24,5.97,6.66,25,25,938.74,262.72,53.21,4.66,0.9,0.48,4.84,6.65,7.42,4.84,6.65,7.42,28,28,1084.53,278.93,39.93,3.16,1.33,0.53,
2021/06/03T00:19:49z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,36,53,1005.5,0.01,36504,0,955,3.28,5.48,7.5,3.28,5.48,7.5,23,23,901.85,255.37,45.73,4.8,2.53,2.17,4.84,7.07,7.39,4.84,7.07,7.39,29,29,1091.52,280.2,38.46,5,0.61,0,
2021/06/03T00:21:49z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,36,53,1005.41,0.01,36504,0,1075,2.88,4.83,5.68,2.88,4.83,5.68,20,20,891.41,243.25,36.85,2.03,1.12,1.12,4.97,6.47,7.72,4.97,6.47,7.72,27,27,1058.33,279.71,35.97,4.07,2.14,0,
2021/06/03T00:23:49z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,36,53,1005.4,0.01,36504,0,1195,3.47,5.37,6.46,3.47,5.37,6.46,22,22,903.79,254.79,46.14,2.21,1.26,1.26,4.62,5.98,6.64,4.62,5.98,6.64,25,25,1105.71,294.05,29.55,2.38,1.21,0,
2021/06/03T00:25:45z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,36,53,1005.36,nan,36656,0,115,3.29,5.64,7.57,3.29,5.64,7.57,24,24,936.79,256.81,52.19,5.24,2.24,2.24,5.03,6.72,7.12,5.03,6.72,7.12,28,28,1105.2,290.02,32.75,2.2,0.8,0,
2021/06/03T00:27:45z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,36,53,1005.31,0.01,36504,0,235,2.95,5.85,6.95,2.95,5.85,6.95,24,24,897.27,251.33,47.78,6.04,1.05,0.87,5.12,6.7,8.19,5.12,6.7,8.19,28,28,1112.42,291.26,38.11,3.89,2.39,0.49,
2021/06/03T00:29:45z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,36,53,1005.28,0.01,36504,0,355,2.91,4.48,6.07,2.91,4.48,6.07,19,19,885.72,241.02,34.93,3.38,2.14,1.79,4.79,6.48,7.36,4.79,6.48,7.36,27,27,1164.83,291.59,36.03,2.1,1.76,0.00,
2021/06/03T00:31:45z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,36,53,1005.31,0.01,36504,0,475,3.11,5.47,5.93,3.11,5.47,5.93,23,23,939.79,256.74,41.16,3.51,0.53,0.53,4.4,5.96,7.11,4.4,5.96,7.11,25,25,1027.25,271.47,39.13,2.73,2.18,0,
2021/06/03T00:33:45z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,36,53,1005.21,0.01,36504,0,595,2.95,4.79,6.31,2.95,4.79,6.31,20,20,897.88,250.79,36.83,3.97,1.76,1.76,4.86,6.4,7,4.86,6.4,7,27,27,1065.05,277.36,35.24,2.45,1.03,0.17,
2021/06/03T00:35:45z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,78,36,49,1000.83,0.01,36504,0,715,3.3,5.91,5.98,3.3,5.91,5.98,25,25,965.36,262.66,42.96,3.96,0.14,0.14,5.15,6.39,6.68,5.15,6.39,6.68,27,27,1101.2,283.93,30.07,1.32,0.34,0.34,
2021/06/03T00:37:45z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,36,53,1005.01,0.01,36504,0,835,2.88,5.09,5.98,2.88,5.09,5.98,21,21,888.11,248.21,36.49,4.77,1.19,1.19,5.49,7.54,8,5.49,7.54,8,31,31,1141.58,320.33,42.32,1.37,0.81,0,
