UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2021/05/27T12:02:15z,10:52:1c:42:2a:d,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,91,39,62,1006.5,nan,36656,0,116,17.6,23.3,24.35,17.6,23.3,24.35,75,75,3387.98,957.07,132.35,7.86,2.19,0,21.2,27.48,28.1,20.35,27.48,28.1,83,83,3981.3,1141.68,146.9,4.15,0.7,0.00,
2021/05/27T12:10:31z,10:52:1c:42:2a:d,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,90,41,63,1006.38,nan,36656,0,116,17.37,23.27,23.95,17.37,23.27,23.95,74,74,3359.12,952.78,137.93,4.39,0.83,0.32,23.2,30.15,31.25,21.62,29.62,31.25,89,88,4241.55,1224.53,157.8,8.73,1.55,0.8,
2021/05/27T12:12:31z,10:52:1c:42:2a:d,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,90,41,63,1006.32,0.01,36504,0,236,17.62,24.11,25.02,17.62,24.11,25.02,76,76,3360.7,960.04,155.04,5.8,1.46,0,21.88,28.62,32.25,20.7,28.3,32.25,86,85,3956.57,1163.59,151.52,9.71,4.75,2.86,
2021/05/27T12:14:31z,10:52:1c:42:2a:d,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,90,41,63,1006.31,0.01,36504,0,356,18.35,24.96,25.88,18.23,24.96,25.88,78,78,3471.63,999.65,158.98,5.65,1.26,0.19,23.83,29.57,31.02,21.9,28.98,31.02,88,87,4355.59,1247.62,136.5,7.34,1.83,0.83,
2021/05/27T12:16:31z,10:52:1c:42:2a:d,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,90,41,63,1006.21,0.01,36504,0,476,17.63,22.93,23.17,17.63,22.93,23.17,74,74,3399.46,949.07,127.25,4.22,0.36,0,23.64,29.83,33.36,21.81,29.25,33.36,88,87,4395.45,1244.96,147.43,10.23,4.94,2.57,
2021/05/27T12:18:31z,10:52:1c:42:2a:d,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,41,62,1006.29,0.01,36504,0,596,17.22,23.31,24.43,17.22,23.31,24.43,75,75,3308.17,936.19,140.29,6.59,1.55,0.17,22.63,29.48,31.58,21.23,28.98,31.58,88,87,4125.7,1193.22,154.45,11.47,2.57,1.43,
2021/05/27T12:20:31z,10:52:1c:42:2a:d,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,41,62,1006.19,0.01,36504,0,716,16.54,22.14,23.54,16.54,22.14,23.54,72,72,3258.16,904.96,136.05,6.2,1.86,0.93,22.09,28.61,30.05,20.84,28.29,30.05,86,85,4029,1186.09,140.75,6.18,1.61,1.21,
2021/05/27T12:22:31z,10:52:1c:42:2a:d,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,41,62,1006.21,0.01,36504,0,836,17.34,23.6,24.48,17.34,23.6,24.48,75,75,3413.22,958.57,143.93,6.79,0.95,0.19,21.71,27.32,29.02,20.7,27.27,29.02,83,83,4044.32,1164.02,132.07,7.68,2.04,1.64,
2021/05/27T12:24:31z,10:52:1c:42:2a:d,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,42,63,1006.18,0.01,36504,0,956,16.44,22.29,23.41,16.44,22.29,23.41,72,72,3232.98,898.81,135.66,4.76,1.88,0.71,23.89,30.69,33.33,21.93,29.65,33.33,90,88,4470.98,1270.62,144.4,11.27,3.05,2.47,
2021/05/27T12:26:31z,10:52:1c:42:2a:d,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,42,63,1006.16,0.01,36504,0,1076,17.53,23.24,23.73,17.53,23.24,23.73,74,74,3310.12,939.93,139.83,6.24,0.71,0,23.44,30.39,32.67,21.84,29.81,32.67,89,88,4341.11,1240.96,148.81,8.63,2.6,1.68,
