UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2021/05/25T10:17:13z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,91,30,56,1010.26,nan,36656,0,116,6.52,10.36,12.60,6.52,10.36,12.60,43,43,1719.57,464.74,70.19,7.33,3.14,1.76,3.85,7.70,11.93,3.85,7.70,11.93,32,32,1150.88,328.08,74.60,11.05,5.60,3.15
2021/05/25T10:19:13z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,29,55,1010.20,0.01,36504,0,236,6.16,8.42,9.07,6.16,8.42,9.07,35,35,1477.91,406.78,52.49,3.05,1.05,0.42,3.80,6.49,7.32,3.80,6.49,7.32,27,27,1056.46,291.66,46.08,6.17,1.22,0.00
2021/05/25T10:21:13z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,28,54,1010.20,0.01,35984,0,356,5.74,7.30,8.16,5.74,7.30,8.16,30,30,1379.95,368.63,42.77,1.72,1.21,0.81,3.66,5.41,6.57,3.66,5.41,6.57,23,23,971.64,270.83,39.36,4.34,1.59,1.21
2021/05/25T10:23:13z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,29,56,1010.14,0.01,36176,0,476,5.47,7.12,8.20,5.47,7.12,8.20,30,30,1456.55,388.47,42.32,3.73,1.17,0.83,4.02,5.56,5.56,4.02,5.56,5.56,23,23,1011.33,282.42,31.60,2.29,0.00,0.00
2021/05/25T10:25:13z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,29,57,1010.15,0.01,36176,0,596,6.04,7.51,8.07,6.04,7.51,8.07,31,31,1401.74,382.21,43.54,1.65,0.75,0.70,3.97,6.54,8.22,3.97,6.54,8.22,27,27,1081.17,300.17,45.32,5.97,2.37,2.03
2021/05/25T10:27:13z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,29,57,1010.13,0.01,36176,0,716,6.66,8.81,9.07,6.66,8.81,9.07,37,37,1680.05,448.41,52.21,2.24,0.52,0.10,3.83,5.64,6.17,3.83,5.64,6.17,24,24,1087.53,299.49,39.76,3.12,0.95,0.47
2021/05/25T10:29:13z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,28,57,1010.20,0.01,35240,0,836,7.12,9.51,10.58,7.12,9.51,10.58,40,40,1777.73,465.41,49.92,3.90,1.32,0.68,4.84,8.18,8.91,4.84,8.18,8.91,34,34,1232.89,332.35,50.89,9.51,0.42,0.25
2021/05/25T10:31:13z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,27,56,1010.12,0.01,36176,0,956,8.80,11.37,12.24,8.80,11.37,12.24,47,47,2033.69,536.58,58.20,4.05,1.15,0.66,5.49,7.84,8.86,5.49,7.84,8.86,33,33,1282.26,362.82,47.12,5.23,1.23,1.23
2021/05/25T10:33:13z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,96,26,55,1010.06,0.01,36176,0,1076,7.98,9.97,10.50,7.98,9.97,10.50,42,42,1867.97,494.98,52.48,1.84,0.62,0.22,5.17,6.95,8.21,5.17,6.95,8.21,29,29,1301.12,360.50,42.72,3.14,1.97,1.10
2021/05/25T10:35:13z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,96,26,55,1009.97,0.01,36176,0,1196,7.34,8.96,9.41,7.34,8.96,9.41,37,37,1753.66,464.95,45.48,1.59,0.88,0.41,4.69,7.14,8.90,4.69,7.14,8.90,30,30,1229.17,339.64,46.34,7.17,1.86,1.48
2021/05/25T10:37:10z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,96,26,55,1010.03,nan,36656,0,116,7.84,9.12,11.02,7.84,9.12,11.02,38,38,1853.93,489.47,42.81,3.51,2.19,1.84,5.46,7.59,8.21,5.46,7.59,8.21,32,32,1351.23,360.49,47.87,4.31,0.92,0.31
2021/05/25T10:39:10z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,97,26,56,1009.98,0.01,36568,0,236,8.09,11.52,12.29,8.09,11.52,12.29,48,48,1911.80,505.21,65.75,5.14,1.21,0.71,5.24,7.78,9.12,5.24,7.78,9.12,32,32,1328.95,363.46,51.90,5.39,1.86,1.46
2021/05/25T10:41:10z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,97,26,56,1009.96,0.01,36568,0,356,7.47,9.41,9.76,7.47,9.41,9.76,39,39,1736.53,469.95,48.95,1.34,0.50,0.29,4.79,7.00,8.62,4.79,7.00,8.62,29,29,1257.78,340.03,47.79,5.34,2.41,0.48
2021/05/25T10:43:10z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,97,26,56,1009.98,0.01,36568,0,476,7.03,8.97,9.63,7.03,8.97,9.63,37,37,1685.85,449.95,50.90,2.64,0.90,0.25,5.28,7.79,8.49,5.28,7.79,8.49,32,32,1308.84,351.18,43.82,6.77,0.42,0.35
2021/05/25T10:45:10z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,97,26,57,1010.00,0.01,36568,0,596,8.52,11.24,11.69,8.52,11.24,11.69,47,47,1991.74,528.17,54.14,4.34,0.66,0.19,6.00,9.10,12.21,6.00,9.10,12.21,38,38,1426.81,396.34,59.71,8.93,4.45,2.86
2021/05/25T10:47:10z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,97,21,51,1009.91,0.01,36568,0,716,5.47,7.31,7.85,5.47,7.31,7.85,30,30,1373.56,377.04,47.07,2.51,0.67,0.42,3.37,5.64,6.42,3.37,5.64,6.42,24,24,1007.19,280.02,41.90,4.37,1.08,0.75
2021/05/25T10:49:10z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,98,21,51,1009.96,0.01,36568,0,836,4.83,7.22,7.43,4.83,7.22,7.43,30,30,1270.66,346.86,48.21,2.50,0.21,0.21,3.51,5.29,6.24,3.51,5.29,6.24,22,22,949.93,264.80,41.44,3.86,1.05,0.92
2021/05/25T10:51:10z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,98,21,51,1009.86,0.01,36568,0,956,5.05,7.12,7.21,5.05,7.12,7.21,30,30,1277.68,359.28,43.19,2.04,0.28,0.00,3.36,4.18,5.55,3.36,4.18,5.55,17,17,844.85,240.18,33.00,2.44,1.67,0.73
2021/05/25T10:53:10z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,98,20,51,1009.89,0.01,36568,0,1076,4.63,6.30,6.72,4.63,6.30,6.72,26,26,1211.26,331.35,36.95,1.88,0.68,0.25,2.70,4.37,5.98,2.70,4.37,5.98,18,18,832.11,238.11,30.89,5.33,2.14,1.68
2021/05/25T10:55:10z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,98,21,52,1009.90,0.01,36568,0,1196,5.11,6.55,7.09,5.11,6.55,7.09,27,27,1318.29,360.54,39.12,1.41,0.66,0.66,3.05,4.72,5.62,3.05,4.72,5.62,20,20,959.74,267.76,41.02,2.66,1.21,0.76
2021/05/25T10:57:06z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,99,21,52,1009.92,nan,36656,0,115,5.38,7.33,8.02,5.38,7.33,8.02,31,31,1367.93,380.93,43.38,3.07,0.69,0.69,3.69,5.41,5.82,3.69,5.41,5.82,23,23,990.31,279.85,40.97,2.36,0.31,0.31
2021/05/25T10:59:06z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,98,21,51,1009.90,0.01,36568,0,235,5.53,7.22,7.44,5.53,7.22,7.44,30,30,1334.02,364.69,45.60,1.85,0.35,0.09,3.64,7.32,10.64,3.64,7.32,10.64,31,31,1005.56,282.03,51.53,12.78,4.85,2.78
2021/05/25T11:01:06z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,98,20,50,1009.90,0.01,36568,0,355,4.81,6.53,7.66,4.81,6.53,7.66,27,27,1263.57,341.55,43.69,3.34,1.41,0.76,2.91,4.45,5.45,2.91,4.45,5.45,19,19,836.13,236.89,32.89,2.15,1.27,0.73
2021/05/25T11:03:06z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,99,21,52,1009.88,0.01,36568,0,475,4.72,6.35,7.03,4.72,6.35,7.03,26,26,1285.75,346.83,39.42,2.38,1.15,0.57,2.65,4.60,6.24,2.65,4.60,6.24,19,19,852.87,235.15,35.76,4.51,2.65,1.45
2021/05/25T11:05:06z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,99,20,52,1009.83,0.01,36568,0,595,7.53,10.46,11.61,7.53,10.46,11.61,44,44,1697.53,466.28,69.68,3.81,1.61,0.95,5.36,9.48,10.98,5.36,9.48,10.98,40,40,1254.36,353.45,71.50,10.00,1.90,1.76
2021/05/25T11:07:06z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,99,21,52,1009.84,0.01,36568,0,715,4.79,6.47,6.70,4.79,6.47,6.70,27,27,1335.16,347.26,45.00,1.39,0.33,0.12,3.28,5.45,6.81,3.28,5.45,6.81,23,23,926.59,264.36,47.93,3.14,1.86,1.41
2021/05/25T11:09:06z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,99,22,54,1009.79,0.01,36568,0,835,8.40,11.54,12.79,8.40,11.54,12.79,48,48,1935.47,525.19,65.39,4.95,1.35,0.44,6.34,9.19,10.10,6.34,9.19,10.10,38,38,1420.24,405.17,67.59,4.17,1.72,0.48
2021/05/25T11:11:06z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,99,21,52,1009.79,0.01,36568,0,955,6.79,9.29,9.84,6.79,9.29,9.84,39,39,1704.88,454.26,65.45,1.74,0.66,0.66,5.09,7.73,8.70,5.09,7.73,8.70,32,32,1204.34,336.45,52.84,5.14,1.25,1.25
