UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2021/05/27T12:00:22z,10:52:1c:4d:ae:9b,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,41,65,1006.17,nan,36656,0,116,24.49,31.88,32.37,22.22,30.63,32.37,93,90,4633.46,1270.63,151.85,7.8,0.44,0,19.77,25.38,26.88,19.27,25.38,26.88,79,79,3923.02,1086.93,146.98,5.18,2.3,1.27,
2021/05/27T12:02:22z,10:52:1c:4d:ae:9b,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,41,65,1006.18,0.02,36504,0,236,25.12,31.79,31.82,22.52,30.62,31.82,92,90,4644.7,1271.96,156.46,3.54,0.07,0,20.49,26.4,27.53,19.74,26.4,27.53,81,81,3907.26,1086.49,154.88,5.68,1.63,1.21,
2021/05/27T12:04:22z,10:52:1c:4d:ae:9b,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,41,65,1006.14,0.02,36504,0,356,23.36,29.98,30.42,21.71,29.44,30.42,89,87,4388.64,1192.58,152,4.07,0.31,0,19.09,23.91,24.71,18.91,23.91,24.71,76,76,3679.02,1018.02,140.91,4.29,1.27,0.43,
2021/05/27T12:06:22z,10:52:1c:4d:ae:9b,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,41,65,1006.12,0.02,36504,0,476,22.78,28.98,29.69,21.47,28.8,29.69,87,86,4324.88,1174.81,136.81,3.69,0.92,0.47,19.6,24.49,24.91,19.4,24.49,24.91,77,77,3696.11,1026.65,142.31,3.96,0.53,0.53,
2021/05/27T12:08:22z,10:52:1c:4d:ae:9b,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,41,65,1006.12,0.02,36504,0,596,22.95,29.56,30.91,21.47,29.09,30.91,88,87,4261.53,1171.49,154.76,6.55,2.11,0.36,19.62,24.28,25.1,19.38,24.28,25.1,77,77,3656.48,1025.12,137.57,4.34,1.12,0.67,
2021/05/27T12:10:22z,10:52:1c:4d:ae:9b,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,41,65,1006.09,0.02,36504,0,716,22.75,28.4,28.88,21.25,28.39,28.88,85,85,4231.68,1167.51,133.44,3.86,0.95,0,19.34,24.72,25.84,19.24,24.72,25.84,78,78,3737.53,1032.16,139.83,5.34,1.4,0.67,
2021/05/27T12:12:22z,10:52:1c:4d:ae:9b,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,41,65,1006.02,0.02,36504,0,836,24.05,29.55,30.26,22.12,29.16,30.26,88,87,4420.6,1212.66,138.66,3.79,1,0.52,19.12,23.6,25.07,19.02,23.6,25.07,75,75,3642.72,1011.45,135.93,4.52,1.93,1.21,
2021/05/27T12:14:22z,10:52:1c:4d:ae:9b,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,41,65,1006.11,0.02,36504,0,956,22.72,28.86,29.72,21.47,28.58,29.72,86,86,4313.79,1173.58,141.12,4.63,0.74,0.18,18.09,22.6,25.04,18.09,22.6,25.04,73,73,3522.82,973.93,127.98,6.58,2.56,1.76,
2021/05/27T12:16:22z,10:52:1c:4d:ae:9b,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,41,65,1005.96,0.02,36504,0,1076,23.98,30.18,30.39,22.19,29.68,30.39,89,88,4431.37,1210.42,140.88,3.33,0,0,19.48,24.66,25.91,19.43,24.66,25.91,77,77,3672.11,1011.71,132.64,6.04,1.61,1.39,
2021/05/27T12:18:22z,10:52:1c:4d:ae:9b,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,41,64,1006,0.02,36504,0,1196,23.02,28.05,28.71,21.69,28.04,28.71,85,85,4236.44,1175.38,123.49,2.51,1.31,0,18.48,23.09,23.88,18.48,23.09,23.88,74,74,3578.95,983.47,129.52,5.07,0.88,0.67,
2021/05/27T12:20:18z,10:52:1c:4d:ae:9b,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,40,64,1005.97,nan,36656,0,115,23.86,29.57,29.69,22.05,29.12,29.69,88,87,4368.71,1199.62,141.1,1.76,0,0,19.75,24.08,25.33,19.38,24.08,25.33,76,76,3746.55,1035.07,133.15,3.6,1.65,0.8,
2021/05/27T12:22:18z,10:52:1c:4d:ae:9b,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,40,64,1005.93,0.02,36504,0,235,23.87,30.47,31.07,22.07,29.89,31.07,90,88,4355.51,1209.71,148.36,3.49,1.02,0,19.21,24.75,26.18,19.14,24.75,26.18,78,78,3795.84,1043.35,143.82,6.75,1.95,1.82,
2021/05/27T12:24:18z,10:52:1c:4d:ae:9b,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,40,64,1005.92,0.02,36504,0,355,23.19,28.69,29.07,21.66,28.5,29.07,86,85,4358.9,1179.86,128.59,4.41,0.34,0,19.47,24.96,25.56,19.4,24.96,25.56,78,78,3697.42,1027.89,137.35,5.74,0.65,0.6,
2021/05/27T12:26:18z,10:52:1c:4d:ae:9b,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,40,64,1005.88,0.02,36504,0,475,23.68,30.62,31.61,21.95,30.02,31.61,90,89,4389.11,1215.5,147.82,6.04,1.71,0,19.86,24.68,26.4,19.6,24.68,26.4,77,77,3726.16,1042.74,135.82,7.14,2.74,1.53,
2021/05/27T12:28:18z,10:52:1c:4d:ae:9b,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,40,64,1005.89,0.02,36504,0,595,24.23,29.93,31.05,22.23,29.5,31.05,88,88,4423.45,1216.5,135.57,5.71,1.36,0.46,20.07,25.14,26.46,19.73,25.14,26.46,78,78,3767.54,1047.53,134.59,6.95,2,1.07,
2021/05/27T12:30:18z,10:52:1c:4d:ae:9b,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,40,64,1005.84,0.02,36504,0,715,24.5,29.69,29.94,22.33,29.2,29.94,88,87,4500.11,1243.56,134.19,3.67,0.19,0,19.05,24.53,25.13,19.05,24.53,25.13,77,77,3647,1020.48,139.98,5.12,0.9,0.3,
2021/05/27T12:32:18z,10:52:1c:4d:ae:9b,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,40,64,1005.85,0.02,36504,0,835,23.33,29.19,30.98,21.64,29.03,30.98,87,87,4387.97,1189,140.86,6.03,2.52,0.83,18.84,23.39,24.39,18.81,23.39,24.39,75,75,3588.11,1002.42,138.91,4.61,1.39,0.7,
2021/05/27T12:34:18z,10:52:1c:4d:ae:9b,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,40,64,1005.83,0.02,36504,0,955,24.47,30.22,31.2,22.34,29.66,31.2,89,88,4524.46,1253.39,131.02,4.44,1.32,0.54,19.16,23.89,24.6,19.07,23.88,24.6,76,76,3683.68,1017.54,128.35,4.74,1.23,0.65,
2021/05/27T12:36:18z,10:52:1c:4d:ae:9b,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,40,64,1005.76,0.02,36504,0,1075,23.17,29.07,29.95,21.59,28.9,29.95,87,86,4303.97,1177.59,135,5.69,1.34,0,18.61,23.8,25.11,18.61,23.8,25.11,76,76,3645.32,1013.93,137.43,6.16,1.34,1.12,
2021/05/27T12:38:18z,10:52:1c:4d:ae:9b,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,40,64,1005.74,0.02,36504,0,1195,23.3,28.77,28.77,21.73,28.61,28.77,86,86,4349.46,1178.5,136.57,2.54,0,0,19.26,24.14,25.17,19.05,24.14,25.17,76,76,3700.66,1031.16,138.47,5.22,1.34,1.19,
2021/05/27T12:40:14z,10:52:1c:4d:ae:9b,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,40,64,1005.75,nan,36656,0,116,22.88,28.02,28.52,21.55,27.95,28.52,84,84,4277.71,1164,119.1,3.86,0.43,0,19.5,23.42,24.88,19.3,23.42,24.88,75,75,3705.52,1035.38,129.88,3.88,2.15,1.5,
2021/05/27T12:42:14z,10:52:1c:4d:ae:9b,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,40,64,1005.7,0.02,36504,0,236,22.86,28.91,29.57,21.54,28.75,29.57,86,86,4365.54,1176.64,134.07,4.61,0.57,0.29,19.68,24.95,26.02,19.6,24.95,26.02,78,78,3796.11,1045.93,131.35,5.65,1.47,1.3,
