UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2021/06/03T11:18:40z,10:52:1c:4d:86:b6,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,38,57,995.52,nan,36656,0,116,11.64,17.69,21.07,11.64,17.69,21.07,63,63,2436.5,690.26,126.12,13.67,4.76,3.69,10.55,16.88,20.77,10.55,16.88,20.77,61,61,2354.77,635.47,124.8,15.23,5.2,3.22,
2021/06/03T11:20:40z,10:52:1c:4d:86:b6,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,37,56,995.48,0,36504,0,236,10.67,17.07,20.21,10.67,17.07,20.21,61,61,2274.74,642.23,124.58,13.6,4.63,3.02,11.57,18.21,21.43,11.57,18.21,21.43,64,64,2398.34,661.2,127.3,16.46,4.5,3.09,
2021/06/03T11:22:40z,10:52:1c:4d:86:b6,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,36,56,995.4,0,36504,0,356,11.55,16.74,18.71,11.55,16.74,18.71,61,61,2256.16,643.31,116.38,8.21,3.09,2.31,9.8,15.87,17.82,9.8,15.87,17.82,59,59,2120.07,575.04,121.36,12.44,2.42,0.67,
2021/06/03T11:24:40z,10:52:1c:4d:86:b6,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,35,55,995.4,0,36504,0,476,11.4,15,15.64,11.4,15,15.64,57,57,2283.36,635.84,94.5,4.14,1.1,0.67,9.87,15.71,17.89,9.87,15.71,17.89,59,59,2235.98,604.33,119.67,11.55,3.25,1.11,
2021/06/03T11:26:40z,10:52:1c:4d:86:b6,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,35,55,995.37,0,36192,0,596,11.2,16.07,17.38,11.2,16.07,17.38,59,59,2248.71,630.57,108.55,6.68,1.8,1.34,9.1,14.02,16.91,9.1,14.02,16.91,55,55,2082.88,552.17,110.88,8.81,4.16,1.88,
2021/06/03T11:28:40z,10:52:1c:4d:86:b6,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,34,54,995.35,0,36504,0,716,10.93,15.73,17.13,10.93,15.73,17.13,59,59,2167.8,618.76,101.02,6.35,2.05,1.69,10.14,15.57,17.59,10.14,15.57,17.59,58,58,2201.38,599.43,111.12,9.48,2.95,1.86,
2021/06/03T11:30:40z,10:52:1c:4d:86:b6,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,34,55,995.38,0,36504,0,836,11.05,15.71,16.68,11.05,15.71,16.68,59,59,2270.29,632.25,98.46,5.56,1.25,0.46,7.78,13.38,15.21,7.78,13.38,15.21,54,54,1839.67,492.97,110.29,10.36,1.78,1.52,
2021/06/03T11:32:40z,10:52:1c:4d:86:b6,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,34,55,995.38,0,36504,0,956,10.09,14.84,16.38,10.09,14.84,16.38,57,57,2099.69,586.52,96.09,7.07,2.22,1.38,9.62,14.42,16.44,9.62,14.42,16.44,56,56,2017.53,559.24,97.45,10.78,2.73,1.51,
2021/06/03T11:34:40z,10:52:1c:4d:86:b6,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,33,55,995.34,0,36504,0,1076,10.96,15.07,16.66,10.96,15.07,16.66,57,57,2198.57,617.14,93.77,7.12,2.48,0.89,9.33,14.42,16.53,9.33,14.42,16.53,56,56,2010.58,546.44,98.96,11.49,2.75,1.7,
2021/06/03T11:36:40z,10:52:1c:4d:86:b6,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,33,54,995.4,0,36504,0,1196,10.04,14.32,15.52,10.04,14.32,15.52,56,56,2056.29,582.57,91.52,7.12,1.84,0.7,8.9,12.93,15.27,8.9,12.93,15.27,53,53,1942.58,535.44,90.24,7.71,2.69,1.42,
