UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2021/06/29T00:00:39z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,22,49,1002.04,0.01,36504,0,595,10.60,13.96,15.74,10.60,13.96,15.74,55,55,1922.42,536.86,80.86,4.88,2.46,1.54,10.48,14.69,15.12,10.48,14.69,15.12,56,56,1946.90,547.02,88.43,3.55,0.81,0.26
2021/06/29T00:02:39z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,22,49,1002.01,0.01,36504,0,715,10.05,13.84,15.42,10.05,13.84,15.42,55,55,1938.49,526.40,90.60,5.31,2.29,1.20,9.83,13.67,14.07,9.83,13.67,14.07,54,54,1817.12,508.29,85.03,2.97,0.43,0.00
2021/06/29T00:04:39z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,22,49,1002.07,0.01,36504,0,835,10.65,14.56,16.42,10.65,14.56,16.42,56,56,1994.11,556.54,88.04,5.30,2.18,1.79,9.53,13.05,13.09,9.53,13.05,13.09,53,53,1783.60,498.43,71.67,1.97,0.00,0.00
2021/06/29T00:06:39z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,22,49,1002.04,0.01,36504,0,955,9.61,12.66,13.76,9.61,12.66,13.76,52,52,1844.39,506.63,70.88,3.32,1.49,0.47,10.14,14.07,14.21,10.14,14.07,14.21,55,55,1948.63,553.32,83.54,3.25,0.25,0.05
2021/06/29T00:08:39z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,22,49,1002.08,0.01,36504,0,1075,10.09,14.72,16.51,10.09,14.72,16.51,57,57,1898.26,530.19,90.70,9.05,1.93,1.30,10.17,13.84,14.84,10.17,13.84,14.84,55,55,1907.95,537.67,77.28,4.83,1.14,0.69
2021/06/29T00:10:39z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,22,49,1002.11,0.01,36504,0,1195,9.98,13.07,14.61,9.98,13.07,14.61,53,53,1869.43,507.55,73.73,4.46,1.96,1.50,9.62,14.28,15.21,9.62,14.28,15.21,56,56,1836.26,526.52,88.29,3.95,1.34,0.34
2021/06/29T00:12:36z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,22,49,1002.00,nan,36656,0,116,9.52,13.36,15.88,9.52,13.36,15.88,54,54,1894.79,516.21,82.86,4.90,3.62,1.52,10.50,14.93,15.82,10.50,14.93,15.82,57,57,1987.35,555.83,91.30,4.57,1.33,1.08
2021/06/29T00:14:36z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,22,49,1002.00,0.01,36568,0,236,9.58,13.35,16.84,9.58,13.35,16.84,54,54,1889.89,511.64,85.67,8.58,4.40,1.75,10.19,14.69,15.16,10.19,14.69,15.16,56,56,1856.59,538.53,88.76,3.84,0.55,0.55
2021/06/29T00:16:36z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,22,49,1002.04,0.01,36568,0,356,10.17,13.80,15.56,10.17,13.80,15.56,55,55,1920.46,529.63,84.78,6.88,2.10,1.15,9.52,13.59,13.59,9.52,13.59,13.59,54,54,1840.40,521.67,82.98,2.71,0.00,0.00
2021/06/29T00:18:36z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,22,49,1002.06,0.01,36568,0,476,10.43,14.53,15.50,10.43,14.53,15.50,56,56,1909.81,543.84,85.57,4.93,0.69,0.48,9.52,13.70,14.00,9.52,13.70,14.00,54,54,1846.29,515.32,78.04,3.68,0.27,0.27
2021/06/29T00:20:36z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,21,49,1001.99,0.01,36568,0,596,9.20,12.84,16.20,9.20,12.84,16.20,53,53,1835.73,509.00,81.50,8.50,4.21,3.14,9.47,13.08,13.39,9.47,13.08,13.39,53,53,1802.75,498.47,81.03,2.78,0.22,0.22
2021/06/29T00:22:36z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,21,49,1001.93,0.01,36568,0,716,9.66,12.84,14.57,9.66,12.84,14.57,53,53,1805.46,492.55,82.32,4.04,1.75,1.54,9.61,14.31,14.75,9.61,14.31,14.75,56,56,1817.75,515.47,91.49,3.05,0.17,0.17
2021/06/29T00:24:36z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,21,49,1001.93,0.01,36568,0,836,9.77,13.19,14.68,9.77,13.19,14.68,53,53,1815.21,500.30,77.72,4.25,2.04,0.88,9.67,14.11,14.72,9.67,14.11,14.72,55,55,1833.16,517.61,81.88,4.53,0.77,0.32
