UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2021/06/28T10:35:08z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,97,29,60,1004.49,nan,36656,0,116,13.36,19.73,22.18,13.36,19.73,22.18,67,67,2572.50,715.36,110.86,15.50,2.82,1.73,14.40,18.77,18.88,14.40,18.77,18.88,65,65,2602.95,734.97,108.90,2.45,0.03,0.03
2021/06/28T10:37:08z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,96,30,60,1004.52,0.01,36320,0,236,14.16,18.68,21.25,14.16,18.68,21.25,65,65,2601.54,712.64,108.50,8.25,2.79,2.36,13.31,18.02,18.34,13.31,18.02,18.34,63,63,2505.88,692.86,109.21,2.62,0.31,0.00
2021/06/28T10:39:08z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,96,30,59,1004.48,0.01,36504,0,356,13.33,17.91,18.59,13.33,17.91,18.59,63,63,2453.38,678.88,104.41,2.83,0.72,0.38,12.82,18.05,18.54,12.82,18.05,18.54,64,64,2468.25,682.14,106.25,4.93,0.79,0.23
2021/06/28T10:41:08z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,97,29,59,1004.46,0.01,36504,0,476,13.10,18.47,20.71,13.10,18.47,20.71,64,64,2362.45,658.48,110.76,10.83,2.66,0.55,12.31,17.87,18.28,12.31,17.87,18.28,63,63,2324.00,646.94,103.74,5.04,0.44,0.43
2021/06/28T10:43:08z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,97,28,59,1004.42,0.01,36504,0,596,12.93,18.16,20.09,12.93,18.16,20.09,64,64,2385.79,664.75,109.63,8.56,2.95,0.67,12.05,16.82,17.80,12.05,16.82,17.80,61,61,2240.20,628.25,98.13,5.05,1.50,0.90
2021/06/28T10:45:08z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,98,29,61,1004.46,0.01,36504,0,716,14.28,18.46,20.49,14.28,18.46,20.49,64,64,2509.37,704.35,109.68,4.77,2.63,1.75,13.23,18.33,18.70,13.23,18.33,18.70,64,64,2472.15,683.10,108.85,2.63,0.63,0.27
2021/06/28T10:47:08z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,98,30,61,1004.46,0.01,36504,0,836,13.62,19.78,21.62,13.62,19.78,21.62,67,67,2573.79,708.07,113.36,12.07,2.28,1.38,14.09,19.05,19.36,14.09,19.05,19.36,66,66,2494.29,706.57,105.19,5.59,0.33,0.12
2021/06/28T10:49:08z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,98,29,61,1004.46,0.01,36504,0,956,13.90,18.71,21.14,13.90,18.71,21.14,65,65,2497.40,688.62,107.60,7.90,2.52,1.31,12.84,18.38,18.64,12.84,18.38,18.64,64,64,2395.77,676.70,110.71,4.54,0.25,0.00
2021/06/28T10:51:08z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,98,30,61,1004.47,0.01,36504,0,1076,13.97,18.84,20.48,13.97,18.84,20.48,65,65,2526.52,703.52,114.47,8.10,1.14,0.93,13.29,17.98,17.98,13.29,17.98,17.98,63,63,2434.27,686.32,95.93,2.53,0.00,0.00
2021/06/28T10:53:08z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,97,30,61,1004.47,0.01,36504,0,1196,13.79,20.34,23.54,13.79,20.34,23.54,68,68,2581.55,718.77,116.54,14.29,4.36,2.11,12.93,17.92,18.32,12.93,17.92,18.32,63,63,2388.86,678.46,104.90,3.31,0.41,0.20
2021/06/28T10:55:04z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,97,30,61,1004.54,nan,36656,0,115,14.14,19.24,21.74,14.14,19.24,21.74,66,66,2586.71,720.88,112.67,7.67,3.52,2.48,12.23,16.72,17.46,12.23,16.72,17.46,61,61,2302.31,629.82,97.72,3.79,0.85,0.54
2021/06/28T10:57:04z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,97,30,60,1004.51,0.01,36568,0,235,13.20,16.80,18.57,13.20,16.80,18.57,61,61,2384.09,671.79,86.30,5.75,2.11,1.75,12.40,17.29,17.45,12.40,17.29,17.45,62,62,2242.66,631.17,95.90,5.62,0.00,0.00
2021/06/28T10:59:04z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,98,29,61,1004.51,0.01,36568,0,355,13.98,19.22,20.88,13.98,19.22,20.88,66,66,2479.55,689.84,99.45,10.03,2.76,1.14,12.39,16.93,17.43,12.39,16.93,17.43,61,61,2295.21,636.80,102.21,4.41,0.54,0.54
2021/06/28T11:01:04z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,98,30,61,1004.53,0.01,36568,0,475,12.66,17.38,18.55,12.66,17.38,18.55,62,62,2406.67,653.16,101.81,5.38,1.21,0.86,12.39,16.91,17.75,12.39,16.91,17.75,61,61,2363.04,657.41,99.86,4.14,1.29,0.79
2021/06/28T11:03:04z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,98,31,62,1004.49,0.01,36568,0,595,13.34,18.00,20.95,13.34,18.00,20.95,63,63,2439.52,666.07,102.76,11.62,4.28,2.00,12.59,17.53,18.29,12.59,17.53,18.29,62,62,2345.90,654.39,103.51,5.14,1.14,0.63
2021/06/28T11:05:04z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,97,32,62,1004.56,0.01,36568,0,715,14.56,19.07,21.22,14.56,19.07,21.22,66,66,2638.75,717.11,111.76,6.76,2.84,1.75,13.05,19.08,19.86,13.05,19.08,19.86,66,66,2431.32,679.34,118.07,5.61,0.81,0.63
2021/06/28T11:07:04z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,97,32,62,1004.49,0.01,36568,0,835,13.65,18.35,21.87,13.65,18.35,21.87,64,64,2457.15,688.62,103.03,9.03,5.00,3.33,12.89,18.12,19.14,12.89,18.12,19.14,64,64,2360.57,671.91,103.43,5.41,1.30,1.09
2021/06/28T11:09:04z,50:2:91:e5:36:6e,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,97,33,63,1004.48,0.01,36504,0,955,13.96,19.47,21.42,13.96,19.47,21.42,67,67,2562.95,705.56,108.16,10.14,2.60,2.00,12.62,17.55,18.07,12.62,17.55,18.07,62,62,2332.12,653.70,100.23,3.95,0.88,0.48
