UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2021/06/03T11:04:16z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,37,57,996.35,nan,36656,0,116,15.37,19.49,21.63,15.37,19.49,21.63,67,67,3108.7,828,99.58,4.28,3.53,1.07,12.1,18.9,20.15,12.1,18.9,20.15,65,65,2293.23,667.77,110.44,10.74,1.64,0.1,
2021/06/03T11:06:16z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,37,56,996.38,0.01,36568,0,236,16.02,21.16,23,16.02,21.16,23,70,70,3137.35,839.31,108.15,6.47,2.58,0.47,13.37,17.61,19.46,13.37,17.61,19.46,63,63,2521.32,725.59,93.56,5.66,2.41,1.46,
2021/06/03T11:08:16z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,36,56,996.3,0.01,36568,0,356,15.31,20,21.62,15.31,20,21.62,68,68,2970.62,789,110.45,6.03,2.38,0.72,12.33,16.79,19.84,12.33,16.79,19.84,61,61,2269.32,660.02,96.54,8.46,4.46,0.81,
2021/06/03T11:10:17z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,35,56,996.29,0.01,36568,0,476,15.64,19.39,20.53,15.64,19.39,20.53,66,66,3039.66,808.75,94.14,4.68,1.9,0.17,12.65,17.52,18.74,12.65,17.52,18.74,62,62,2306.33,667.09,101.06,6.89,1.26,0.89,
2021/06/03T11:12:16z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,34,55,996.22,0.01,36568,0,596,14.81,17.91,19.26,14.81,17.91,19.26,63,63,2936.84,779.3,71.65,4.46,1.79,1.19,11.52,16.68,17.53,11.52,16.68,17.53,61,61,2207.75,628.75,85.55,6.87,1.37,0.5,
2021/06/03T11:14:17z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,33,55,996.22,0.01,36568,0,716,14.11,18.25,19.4,14.11,18.25,19.4,64,64,2862.42,753.86,87.23,4.35,1.3,0.42,11.19,14.45,17.47,11.19,14.45,17.47,56,56,2132.02,601.84,82.76,7.52,3.28,1.69,
2021/06/03T11:16:17z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,33,55,996.18,0.01,36256,0,836,14.31,17.15,17.36,14.31,17.15,17.36,62,62,2818.17,735.56,76.27,1.19,0.37,0,11.46,15.38,16.55,11.46,15.38,16.55,58,58,2123.52,603.18,85.27,4.04,1.11,0.61,
2021/06/03T11:18:17z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,33,55,996.21,0.01,36504,0,956,13.34,16.83,17.83,13.34,16.83,17.83,61,61,2676.1,702.34,81.72,3.59,1.21,0.38,12.82,16.69,19.44,12.82,16.69,19.44,61,61,2324.35,663.51,88.8,6.95,3.42,1.71,
2021/06/03T11:20:17z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,32,54,996.17,0.01,36504,0,1076,13.57,17.24,18.28,13.57,17.24,18.28,62,62,2669.9,699.55,80.38,4.76,1.55,0,11.61,14.97,16.66,11.61,14.97,16.66,57,57,2149.07,614.64,76.53,3.53,2.24,1.02,
2021/06/03T11:22:17z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,32,54,996.05,0.01,36504,0,1196,14.02,18.05,19.61,14.02,18.05,19.61,64,64,2785.07,733.43,81.36,6.86,1.79,0.75,11.07,15.47,17.02,11.07,15.47,17.02,58,58,2087.11,595.7,82.98,6.56,2.18,0.53,
2021/06/03T11:24:13z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,31,54,996.03,nan,36656,0,115,14.49,18.33,19.02,14.49,18.33,19.02,64,64,2870.65,753.86,92,3.26,0.88,0,11.45,16.8,18.5,11.45,16.8,18.5,61,61,2196,619.28,93.07,14.7,1.6,0.9,
2021/06/03T11:26:13z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,31,55,995.94,0.01,36464,0,235,13.36,16.54,17.75,13.36,16.54,17.75,60,60,2724.11,712.64,77,5.04,1.39,0.39,10.59,14.71,15.72,10.59,14.71,15.72,56,56,2067.52,583.28,76.4,7.21,0.62,0.03,
2021/06/03T11:28:13z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,31,54,995.91,0.01,36464,0,355,12.76,17.14,17.78,12.76,17.14,17.78,62,62,2643.1,701.07,80.41,4.76,0.9,0,11.45,15.54,18.04,11.45,15.54,18.04,58,58,2132.95,606.41,92.48,5.36,3.14,1.79,
2021/06/03T11:30:13z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,31,54,995.98,0.01,36464,0,475,13.03,16.37,18.78,13.03,16.37,18.78,60,60,2652.2,707.22,76.1,6.31,2.92,0.47,10.57,14.45,16.64,10.57,14.45,16.64,56,56,2085.91,582.27,82.62,6.43,3.04,1.18,
2021/06/03T11:32:13z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,31,54,995.92,0.01,36280,0,595,13.84,18.34,19.83,13.84,18.34,19.83,64,64,2750.9,724,90.72,7.93,2.07,0.86,10.91,14.5,15.62,10.91,14.5,15.62,56,56,2111.48,591.52,78.5,3.83,1.69,1,
2021/06/03T11:34:13z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,30,54,996,0.01,36464,0,715,12.96,16.46,17.52,12.96,16.46,17.52,60,60,2675.11,698,79.33,5.78,0.89,0,10.91,14.25,15.26,10.91,14.25,15.26,56,56,1996.89,576.11,73.51,4.14,0.67,0.49,
2021/06/03T11:36:13z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,30,54,995.92,0.01,36464,0,835,13.67,17.09,18.29,13.67,17.09,18.29,61,61,2739.52,725.79,74.34,5.14,1.9,0,11.14,14.47,14.64,11.14,14.47,14.64,56,56,2160.88,608.76,75.78,2.07,0,0,
2021/06/03T11:38:13z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,30,53,995.91,0.01,36464,0,955,13.88,17.12,18.47,13.88,17.12,18.47,62,62,2741.59,722.07,81.36,3.12,1.66,0.44,10.36,14.5,15.48,10.36,14.5,15.48,56,56,1957.93,565.7,78.7,8.25,0.93,0.46,
2021/06/03T11:40:13z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,30,53,995.88,0.01,36464,0,1075,13.35,16.42,18.16,13.35,16.42,18.16,60,60,2689.89,697.54,91.09,4.53,2.63,0.35,10.61,14.79,15.86,10.61,14.79,15.86,57,57,2035.37,566.86,75.84,6.7,1.82,0.53,
2021/06/03T11:42:13z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,90,30,54,995.88,0.01,36464,0,1195,12.62,15.39,16.89,12.62,15.39,16.89,58,58,2589,673.07,69.43,5.5,2.11,0.5,11.05,15.11,16.98,11.05,15.11,16.98,57,57,2135.63,603.74,84.93,5.12,3.05,0,
2021/06/03T11:44:09z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,90,30,54,995.87,nan,36656,0,115,13.09,17.09,17.63,13.09,17.09,17.63,62,62,2618.93,685.49,78.42,5.21,0.56,0.47,10.13,15.69,18.74,10.13,15.69,18.74,59,59,2068.31,578.92,95.38,14.46,4.46,2.92,
2021/06/03T11:46:09z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,90,30,54,995.82,0.01,36384,0,235,12.58,15.55,16.42,12.58,15.55,16.42,58,58,2563.09,668.69,72.62,3.82,0.87,0.44,9.91,14.53,15.59,9.91,14.53,15.59,56,56,1924.09,554.48,82.52,7.83,1.31,0.48,
2021/06/03T11:48:09z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,90,29,54,995.83,0.01,36568,0,355,13,16.8,17.07,13,16.8,17.07,61,61,2731.6,717.87,81.5,2.23,0.37,0,10.66,14.48,15.5,10.66,14.48,15.5,56,56,2022.21,570.5,79.04,3.14,1.79,0.54,
2021/06/03T11:50:09z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,90,29,54,995.89,0.01,36568,0,475,12.22,16.02,16.02,12.22,16.02,16.02,59,59,2586.83,678.14,79.55,1.59,0,0,10.5,14.04,14.75,10.5,14.04,14.75,55,55,2005.45,554.46,71.57,3.39,1.14,0.75,
2021/06/03T11:52:09z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,90,29,54,995.83,0.01,36568,0,595,14.16,17.02,17.71,14.16,17.02,17.71,61,61,2660.69,712.21,73.31,2.86,0.97,0.48,10.83,14.88,16.68,10.83,14.88,16.68,57,57,2078.8,589.12,86.39,5.97,1.56,1.08,
