UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2021/06/02T10:49:06z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,31,54,997.02,nan,36088,0,116,18.21,22.86,23.51,18.21,22.86,23.51,74,74,3546.98,947.21,106.05,5.72,1.16,0,14.22,19.46,21.2,14.22,19.46,21.2,66,66,2678.63,759.56,108.66,6.39,2.15,0.73,
2021/06/02T10:51:06z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,30,53,997.04,0.01,36192,0,236,15.73,19.42,22.56,15.73,19.42,22.56,66,66,3067.53,826.18,95.42,7.85,4.69,1.38,12.71,17.17,18.39,12.71,17.17,18.39,62,62,2408.14,673.9,104.61,5.22,1.83,0.71,
2021/06/02T10:53:06z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,30,53,997.11,0.01,35952,0,356,13.69,17.39,18.93,13.69,17.39,18.93,62,62,2857.63,728,77.29,6,2.44,1.02,11.51,16.24,17.29,11.51,16.24,17.29,60,60,2306.89,641.24,86.44,7.82,1.05,0.44,
2021/06/02T10:55:06z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,30,53,997.08,0.01,36144,0,476,13.32,16.63,17.76,13.32,16.63,17.76,61,61,2707.63,707.22,74.37,5.25,1.86,0.17,10.28,14.3,17.14,10.28,14.3,17.14,56,56,1964.42,560.95,79.25,10.21,4.32,0.91,
2021/06/02T10:57:06z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,30,54,996.96,0.01,36144,0,596,13.45,17.16,19.16,13.45,17.16,19.16,62,62,2792.73,719.75,75.27,4.29,2.51,0.69,10.6,14.81,16.29,10.6,14.81,16.29,57,57,2061.78,586.19,76.19,8.38,2.34,0.62,
2021/06/02T10:59:06z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,30,54,997,0.01,35960,0,716,13.23,17.49,20.47,13.23,17.49,20.47,62,62,2673.58,711.93,83.05,7.75,4.07,2.32,11.45,19.21,23,11.45,19.21,23,66,66,2294.3,644.11,115.62,20.84,5.75,2.29,
2021/06/02T11:01:06z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,30,54,997.03,0.01,36080,0,836,15.5,25,34.55,15.5,24.91,34.45,78,78,3215.57,862.82,149.75,29.25,13.21,4.32,12.44,22.96,35.85,12.44,22.89,35.69,74,74,2517.82,727.93,167.73,37.8,17.09,7.45,
2021/06/02T11:03:06z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,30,54,996.97,0.01,36080,0,956,14.78,20.9,28.66,14.78,20.9,28.66,70,70,3023.49,807.56,112.54,22.64,10.61,2.71,11.85,18.87,26.29,11.85,18.87,26.29,65,65,2291.35,652.84,118.36,24.47,9.4,5.16,
2021/06/02T11:05:06z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,30,53,997.01,0.01,36080,0,1076,15.16,22.28,27.39,15.16,22.28,27.39,72,72,3074.63,820.67,124.91,18.18,7.93,0.77,13.04,21.72,29.25,13.04,21.72,29.25,71,71,2544.32,723.58,133.25,31.12,8.56,3.3,
2021/06/02T11:07:06z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,30,53,996.97,0.01,36080,0,1196,14.57,21.27,25.66,14.57,21.27,25.66,70,70,3084.86,809.64,119.25,17.61,5.29,0.89,13.07,20.05,28.29,13.07,20.05,28.29,68,68,2536.73,718.56,128,21.54,10.31,5.83,
2021/06/02T11:09:02z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,30,53,996.99,nan,36656,0,115,14.73,21.41,26.44,14.73,21.41,26.44,71,71,3044.78,813.66,126.88,15.37,6.73,1.9,12.8,19.67,28.08,12.8,19.67,28.08,67,67,2453.02,696.45,110.47,27.25,11.5,4.6,
2021/06/02T11:11:02z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,30,53,996.98,0.01,36568,0,235,13.75,20.51,24.84,13.75,20.51,24.84,69,69,2896.15,772.69,114.55,14.65,5.35,2.62,11.5,16.81,24.67,11.5,16.81,24.67,61,61,2246.17,646.76,96.41,19.1,10.24,4.9,
2021/06/02T11:13:02z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,30,53,996.99,0.01,36504,0,355,14.58,21.07,28.25,14.58,21.07,28.25,70,70,2976.71,793.36,129.46,20.37,9.22,4.27,11.89,17.43,21.59,11.89,17.43,21.59,62,62,2293.18,639.82,97.18,14.93,6.54,1.96,
2021/06/02T11:15:02z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,30,53,996.98,0.01,36504,0,475,15.08,19.68,23.64,15.08,19.68,23.64,67,67,2983.02,788.41,99.69,13.29,5.25,1.49,12.45,17.71,23.45,12.45,17.71,23.45,63,63,2380.61,683.38,103.55,12.89,7.21,3.82,
2021/06/02T11:17:02z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,30,53,997.04,0.01,36504,0,595,14.97,19.78,22.66,14.97,19.78,22.66,67,67,3031.34,795.24,90.69,12.21,3.9,0.62,13,20.14,24.21,13,20.14,24.21,68,68,2404.63,685.53,113,16.86,4.95,3.26,
