UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2021/06/01T00:00:51z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,31,54,989.24,0.01,36504,0,715,16.36,19.95,20.8,16.36,19.95,20.8,68,68,3160.07,825.46,95.79,3.86,0.93,0.86,12.88,17.66,19.02,12.88,17.66,19.02,63,63,2442.41,693.15,86.17,7.42,1.83,0.98,
2021/06/01T00:02:51z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,31,54,989.24,0.01,36504,0,835,16.48,20.4,20.93,16.48,20.4,20.93,68,68,3140.07,840.45,91.14,2.55,0.79,0.14,13.32,17.4,17.47,13.32,17.4,17.47,62,62,2486.63,703.82,90.07,2.46,0,0.00,
2021/06/01T00:04:51z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,31,54,989.29,0.01,36504,0,955,16.21,19.12,19.62,16.21,19.12,19.62,66,66,3091.66,826.31,78.72,3.21,0.55,0,13.02,16.79,18.61,13.02,16.79,18.61,61,61,2439.89,681.89,82.4,6.63,2.35,0.49,
2021/06/01T00:06:51z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,31,54,989.32,0.01,36504,0,1075,15.71,19.52,20.21,15.71,19.52,20.21,67,67,3157.76,825.45,94.28,3.76,0.97,0,12.57,16.27,16.96,12.57,16.27,16.96,60,60,2445,669.29,80.29,4.07,0.5,0,
2021/06/01T00:08:51z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,31,54,989.33,0.01,36504,0,1195,15.35,18.86,19.4,15.35,18.86,19.4,65,65,3066.11,815.16,80.91,4.39,0.53,0,13.69,17.37,17.75,13.69,17.37,17.75,62,62,2452.07,698.88,87.24,1.83,0,0,
2021/06/01T00:10:47z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,31,55,989.37,nan,36656,0,115,14.95,18.33,18.84,14.95,18.33,18.84,64,64,3021.21,773.58,89.72,1.4,0.7,0,12.98,16.7,17.52,12.98,16.7,17.52,61,61,2395.2,677.6,79.97,3.85,1.2,0.65,
2021/06/01T00:12:47z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,31,54,989.41,0.01,36568,0,235,15.79,19.5,19.73,15.79,19.5,19.73,67,67,3061.93,803.89,90.68,1.5,0.36,0,12.76,17.55,17.95,12.76,17.55,17.95,62,62,2458.86,691.97,88.31,6.28,0.76,0,
2021/06/01T00:14:47z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,31,54,989.36,0.01,36568,0,355,16.12,19.93,20.86,16.12,19.93,20.86,67,67,3028.98,819.66,85.8,5.15,1.32,0,12.82,17.38,18.14,12.82,17.38,18.14,62,62,2375.79,671.82,90.55,6.61,1.18,0.14,
2021/06/01T00:16:47z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,31,54,989.39,0.01,36504,0,475,15.97,19.42,19.93,15.97,19.42,19.93,66,66,3048.1,808.03,89.07,3.07,0.67,0,13.22,17.69,19.53,13.22,17.69,19.53,63,63,2431.36,697.76,90.62,7.05,2.07,1.67,
2021/06/01T00:18:47z,10:52:1c:4c:86:4,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,31,54,989.36,0.01,36504,0,595,15.39,18.96,19.36,15.39,18.96,19.36,65,65,3071.57,804.79,83.86,2,0.57,0,13.4,17.16,18.12,13.4,17.16,18.12,62,62,2506.5,706.36,90.48,3.03,1.14,0.34,
