UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2021/06/03T11:40:34z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,37,58,1013.59,nan,36656,0,115,13.02,31.5,55.7,13.02,30.1,51.22,92,89,2988.9,844.08,263.77,76.7,30,27.75,14.7,27.5,49.53,14.7,27.48,46.97,83,83,3196.12,863.05,226.52,53.8,36.6,9,
2021/06/03T11:42:34z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,36,57,1013.63,0.01,36504,0,235,12.85,30.08,51.7,12.85,29.47,48.58,89,88,2882.89,818.11,252.7,68.6,26.34,23.89,15.21,33.02,64.41,15.21,31.43,56.12,95,92,3287.02,902.81,271.14,91.31,52.62,11.17,
2021/06/03T11:44:34z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,36,57,1013.59,0.01,36504,0,355,13.36,33.6,54.57,13.36,31.79,50.48,96,92,3057.67,867.03,271.76,78.28,27.38,25.07,15.62,33.71,64.51,15.62,31.95,56.31,96,93,3346.53,924.11,277.4,89.36,51.78,10.73,
2021/06/03T11:46:34z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,36,57,1013.54,0.01,36504,0,475,12.67,32.22,58,12.67,30.84,52.5,93,90,2872.71,835.88,262.81,84.59,32.31,31.17,14.41,29.75,58.07,14.41,28.8,52.48,88,86,3027.96,842.5,248.52,78.54,47.61,9.57,
2021/06/03T11:48:34z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,35,57,1013.54,0.01,36504,0,595,12.6,28.64,46.62,12.6,28.1,44.74,86,85,2705.38,790.84,235.9,63.03,23,19.55,15.4,31.33,57.96,15.4,30.42,52.6,91,90,3155.26,887.95,248.54,76.11,44.53,10,
2021/06/03T11:50:34z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,35,57,1013.54,0.01,36320,0,715,11.91,26.72,45.72,11.91,26.58,44.13,82,81,2573.89,739.23,217.58,61.32,24.45,20.45,13.79,27.07,47.67,13.79,26.98,45.95,82,82,2853.36,798.69,215.59,59.66,34.17,7.79,
2021/06/03T11:52:34z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,35,57,1013.52,0.01,36504,0,835,10.82,25.5,40.84,10.82,25.3,40.45,79,79,2480.3,691.98,203.52,57.79,20.14,16.18,14.33,28.05,47.65,14.33,27.6,46.21,85,84,2909.21,804.88,207.44,62.98,33.12,6.11,
2021/06/03T11:54:34z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,35,57,1013.53,0.01,36504,0,955,10.88,26.6,41.62,10.88,26.53,41.14,82,81,2363.02,688.84,216.16,57.97,18.76,17.34,13.93,26.8,48.89,13.93,26.44,46.69,82,81,2856.33,791.13,205.09,62.48,36.81,8.41,
2021/06/03T11:56:34z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,35,57,1013.5,0.01,36504,0,1075,10.21,26.2,42.91,10.21,26.18,42.21,81,81,2396.84,690.57,204.27,62.96,22,19.96,13.04,24.33,41.82,13.04,24.33,41.53,77,77,2744.89,740,186.98,52.25,29.82,5.26,
2021/06/03T11:58:34z,10:52:1c:41:79:b5,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,34,56,1013.45,0.01,36504,0,1195,9.88,21.74,35.26,9.88,21.74,35.12,71,71,2249.94,630.36,175.92,45.12,17.84,15.68,12.12,21.69,36.88,12.12,21.69,36.79,71,71,2494.91,693.72,151.34,44.21,25.48,5.62,
