UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2021/05/27T11:35:34z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,49,64,1007.45,nan,36656,0,116,23.1,31.17,32.17,21.57,30.26,32.17,91,89,4334.29,1212.88,183.14,7.19,1.36,0.52,17.27,24.42,25.8,17.27,24.4,25.8,77,77,3201.45,916.33,154.05,12.25,2.05,0.7,
2021/05/27T11:37:34z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,49,64,1007.5,0.02,36568,0,236,21.64,30.25,31.43,20.68,29.61,31.43,89,88,4081.98,1136.77,186.05,8.55,1.38,0.84,16.83,23.97,25.85,16.83,23.97,25.85,76,76,3289.53,920.39,158.95,10.81,2.27,1.76,
2021/05/27T11:39:34z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,50,63,1007.48,0.01,36504,0,356,23.45,31.41,32.64,21.62,30.33,32.64,92,89,4419.16,1224.07,184.45,6.4,1.29,0.66,16.98,25,26.19,16.98,24.98,26.19,78,78,3178.79,902.86,168.65,16.88,1.54,0.67,
2021/05/27T11:41:34z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,52,64,1007.52,0.01,36504,0,476,24.16,32.62,33.52,21.9,31.21,33.52,94,91,4531.6,1247,201.84,4.33,1.17,0.52,17.82,27.07,30.18,17.8,26.82,30.18,82,82,3451.61,979.5,184.46,21.11,4.18,2.14,
2021/05/27T11:43:34z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,82,53,63,1007.49,0.01,36504,0,596,23.75,31.51,33.53,21.82,30.64,33.53,92,90,4436.73,1218.44,193.29,6.82,2.6,1.96,18.5,25.85,26.3,18.27,25.85,26.3,80,80,3496.1,987,163.92,9.03,0.37,0.37,
2021/05/27T11:45:34z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,82,54,63,1007.49,0.01,36504,0,716,25.47,34.27,35.24,22.78,32.02,35.24,98,93,4772.45,1309.27,200.09,7.91,1.29,0.67,19.15,26.59,27.36,18.9,26.51,27.36,81,81,3499.88,1001.98,165.05,11.78,1.15,0.81,
2021/05/27T11:47:34z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,55,65,1007.47,0.01,36504,0,836,23.26,32.53,33.5,21.62,31.17,33.5,94,91,4481.17,1239.36,197.34,6.84,1.33,0.47,18.93,26.14,28.3,18.81,25.95,28.3,81,80,3530.68,995.42,164.72,13.51,2.35,2.14,
2021/05/27T11:49:34z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,53,65,1007.52,0.01,36504,0,956,22.19,31.7,33.25,21.09,30.67,33.25,92,90,4273.26,1185.39,195.91,9.09,1.95,1.14,16.82,22.95,24.82,16.82,22.95,24.82,74,74,3126.27,887.89,154.12,8.89,2.29,1.07,
2021/05/27T11:51:34z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,54,64,1007.49,0.01,36504,0,1076,24.2,31.27,32.2,22.22,30.49,32.2,91,90,4445.85,1234.92,181.12,5.76,1.05,0.37,19.07,25,26.63,18.86,25,26.63,78,78,3496.05,990.54,168.49,6.81,2.39,1.05,
2021/05/27T11:53:34z,10:52:1c:4d:af:f9,6.01,2.0+OPENLOG+15485 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,55,65,1007.46,0.01,36504,0,1196,24.02,32.36,33.29,21.95,31.11,33.29,94,91,4505.51,1250.2,187.62,5.58,0.76,0.47,18.88,26.12,28.28,18.83,26.02,28.28,80,80,3500.33,996.74,166.95,14.86,2.79,1.48,
