UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2021/05/19T11:41:21z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,56,66,1012.22,nan,36656,0,116,7.95,11.78,13.83,7.95,11.78,13.83,49,49,1478.93,463.56,78.78,3.8,2.73,2.59,8.8,11.66,12.15,8.8,11.66,12.15,49,49,1609.61,507.41,65.66,3.68,0.93,0.29,
2021/05/19T11:43:21z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,51,64,1012.26,0.02,36568,0,236,7.23,10.61,11.91,7.23,10.61,11.91,44,44,1331.58,415.61,68.25,4.21,1.58,1.16,7.93,9.9,10.49,7.93,9.9,10.49,41,41,1401.36,440.1,52.05,2.63,1,0.46,
2021/05/19T11:45:21z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,50,63,1012.23,0.02,36568,0,356,5.71,9.38,9.71,5.71,9.38,9.71,39,39,1144.45,362.52,75.24,2.62,0.17,0,8.02,10.09,10.84,8.02,10.09,10.84,42,42,1413.95,442.65,51.61,2.46,1.16,0.18,
2021/05/19T11:47:21z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,49,63,1012.2,0.02,36568,0,476,5.74,8.28,9.03,5.74,8.28,9.03,34,34,1126.66,349.59,44.93,2.79,0.72,0.72,7.34,9.73,9.93,7.34,9.73,9.93,41,41,1281.96,406.93,51.14,2.16,0.7,0,
2021/05/19T11:49:21z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,49,63,1012.11,0.02,36568,0,596,6.86,9.82,10.19,6.86,9.82,10.19,41,41,1243.58,390.42,53.26,2.21,0.49,0.49,6.62,8.38,8.97,6.62,8.38,8.97,35,35,1200,378.28,40.72,1.71,0.84,0.43,
2021/05/19T11:51:21z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,48,63,1012.09,0.02,36568,0,716,5.43,7.86,9.71,5.43,7.86,9.71,33,33,1088.79,340.29,47.54,5,2.64,1.75,6.02,7.34,7.63,6.02,7.34,7.63,31,31,1117.07,356.41,33.81,1.07,0.46,0.46,
2021/05/19T11:53:21z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,48,63,1012.05,0.02,36568,0,836,5.11,7.4,8.25,5.11,7.4,8.25,31,31,993.58,310.04,43.51,2.35,1.16,0.46,6.72,8.81,8.86,6.72,8.81,8.86,37,37,1236,387.53,48.82,1.7,0.07,0,
2021/05/19T11:55:21z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,48,63,1012.05,0.02,36568,0,956,5.27,8.2,9.42,5.27,8.2,9.42,34,34,1027.32,321.46,54.2,3.32,1.73,1.29,6.98,8.73,8.8,6.98,8.73,8.8,36,36,1250.25,392.54,40.75,1.79,0.2,0,
2021/05/19T11:57:21z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,47,63,1012.03,0.02,36568,0,1076,5.55,8.02,8.52,5.55,8.02,8.52,33,33,1063.03,329.83,48.28,2.24,0.41,0.41,6.26,7.91,8.09,6.26,7.91,8.09,33,33,1119.79,355.12,40.89,0.96,0.21,0,
2021/05/19T11:59:21z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,47,63,1011.98,0.02,36568,0,1196,6.56,8.76,9.58,6.56,8.76,9.58,37,37,1130.29,358.15,49.96,2.95,0.91,0.91,6.85,8.55,9.05,6.85,8.55,9.05,36,36,1200.2,378.9,43.57,1.13,0.72,0.22,
2021/05/19T12:01:17z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,47,63,1011.97,nan,36656,0,116,6.02,7.67,7.84,6.02,7.67,7.84,32,32,1040.23,324.09,44.23,0.84,0.19,0.19,6.88,8.8,9.25,6.88,8.8,9.25,37,37,1274.62,393.23,47.05,2.45,1,0.03,
2021/05/19T12:03:17z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,47,63,1011.99,0.02,36504,0,236,5.62,8.05,8.84,5.62,8.05,8.84,34,34,1006.5,317.79,44.29,3.89,1.29,0.82,6.61,7.97,8.08,6.61,7.97,8.08,33,33,1160.64,360.31,36.34,1.59,0.15,0.15,
2021/05/19T12:05:17z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,47,63,1012.04,0.02,36504,0,356,6.03,7.87,9.57,6.03,7.87,9.57,33,33,1071.5,337.33,46.07,4.03,2.5,1.67,6.74,8.19,8.61,6.74,8.19,8.61,34,34,1175.89,363.91,39.47,1.81,0.75,0.35,
2021/05/19T12:07:17z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,47,63,1012.01,0.02,36504,0,476,5.58,7.41,7.9,5.58,7.41,7.9,31,31,1020.71,317.15,42.14,1.59,0.85,0.37,6.3,7.91,8.21,6.3,7.91,8.21,33,33,1188.75,362.55,38.59,1.91,0.32,0.27,
2021/05/19T12:09:17z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,46,63,1012.03,0.02,36504,0,596,5.86,8.51,9.6,5.86,8.51,9.6,35,35,1074,335.79,57.09,3.89,1.16,1.16,6.59,8.44,8.97,6.59,8.44,8.97,35,35,1237.83,380.61,43.37,1.93,0.83,0.42,
2021/05/19T12:11:17z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,46,63,1011.98,0.02,36504,0,716,5.58,7.93,8.65,5.58,7.93,8.65,33,33,1062.74,330.77,44.74,2.81,0.98,0.98,6.88,8.9,9.14,6.88,8.9,9.14,37,37,1216.71,374.71,47.59,2.45,0.33,0.33,
2021/05/19T12:13:17z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,46,63,1011.95,0.02,36504,0,836,6.39,8.58,8.58,6.39,8.58,8.58,36,36,1137.76,355.42,46.64,2.34,0,0,6.46,8.56,8.72,6.46,8.56,8.72,36,36,1214.68,371.35,44.37,1.46,0.32,0.32,
2021/05/19T12:15:17z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,46,63,1011.93,0.02,36504,0,956,5.75,8.17,8.34,5.75,8.17,8.34,34,34,1072.98,333.15,45.49,1.9,0.34,0,6.51,8.21,8.21,6.51,8.21,8.21,34,34,1196.63,369.96,37.3,1.46,0,0,
2021/05/19T12:17:17z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,46,63,1011.91,0.02,36504,0,1076,5.98,8.39,8.42,5.98,8.39,8.42,35,35,1098.84,344.67,45.58,1.61,0.07,0,5.77,7.72,8.28,5.77,7.72,8.28,32,32,1117.05,350.82,40.74,2.42,0.77,0.39,
2021/05/19T12:19:17z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,46,63,1011.89,0.02,36504,0,1196,5.7,9.12,10.07,5.7,9.12,10.07,38,38,1119.05,346.77,57.61,5.16,0.91,0.91,7.47,9.35,9.57,7.47,9.35,9.57,39,39,1283.45,400.13,45.8,1.75,0.42,0.08,
2021/05/19T12:21:13z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,46,63,1011.87,nan,36656,0,116,6.05,8.05,8.81,6.05,8.05,8.81,34,34,1114.05,345.02,39.49,3.26,0.65,0.65,6.97,8.73,9.75,6.97,8.73,9.75,36,36,1262.32,391.52,43.67,2.35,1.58,0.55,
2021/05/19T12:23:13z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,46,63,1011.79,0.02,36568,0,236,5.82,8.36,8.59,5.82,8.36,8.59,35,35,1095.43,340.21,44.57,2.79,0.46,0,6.93,8.51,8.86,6.93,8.51,8.86,35,35,1285.47,400.59,38.93,1.64,0.54,0.29,
2021/05/19T12:25:13z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,46,63,1011.74,0.02,36568,0,356,6.57,8.63,8.63,6.57,8.63,8.63,36,36,1193.4,371.6,46,1.6,0,0,7.18,8.57,9.2,7.18,8.57,9.2,36,36,1258.98,396.55,43.04,1.52,0.91,0.52,
2021/05/19T12:27:13z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,46,63,1011.71,0.02,36568,0,476,5.68,7.29,7.95,5.68,7.29,7.95,30,30,1071.86,333.08,35.46,1.66,0.85,0.85,6.21,7.61,7.89,6.21,7.61,7.89,32,32,1115.25,348.43,34.09,1.2,0.45,0.2,
2021/05/19T12:29:13z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,46,63,1011.72,0.02,36568,0,596,6.23,8.86,9.35,6.23,8.86,9.35,37,37,1145.79,358.42,50.49,2.77,0.6,0.6,6.84,8.36,8.57,6.84,8.36,8.57,35,35,1217.22,380.88,36.47,1.84,0.38,0.21,
2021/05/19T12:31:13z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,46,63,1011.69,0.02,36568,0,716,5.21,8.04,8.21,5.21,8.04,8.21,33,33,1054.74,328.91,48.49,2.49,0.28,0.28,6.95,8.2,8.27,6.95,8.2,8.27,34,34,1159.78,364.42,40.86,0.75,0.24,0.24,
