UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2021/05/26T11:52:13z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,96,31,60,1002.98,nan,36656,0,115,7.58,11.63,12.21,7.58,11.63,12.21,48,48,1511.3,471.63,72.7,3.02,0.7,0.47,9.55,12.63,13.58,9.55,12.63,13.58,52,52,1720.34,529.34,67.11,3.55,1.55,0.66,
2021/05/26T11:54:13z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,96,30,60,1002.96,0.02,36568,0,235,8.82,13.29,13.95,8.82,13.29,13.95,54,54,1621.2,503.27,84.65,5.75,0.84,0.84,9.5,12.53,13.21,9.5,12.53,13.21,52,52,1695.26,525.76,62.57,4.59,0.97,0.24,
2021/05/26T11:56:13z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,96,30,60,1002.86,0.02,36568,0,355,8.15,11.41,12.88,8.15,11.41,12.88,48,48,1530.81,477.12,62.07,5.25,2.07,0.95,10.17,13.48,13.72,10.17,13.48,13.72,54,54,1740.67,541.07,74.9,3.12,0.41,0,
2021/05/26T11:58:13z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,29,58,1002.86,0.02,36568,0,475,8.9,12.43,12.78,8.9,12.43,12.78,52,52,1574.59,492.93,66.86,3.07,0.41,0.41,8.76,11.42,11.58,8.76,11.42,11.58,48,48,1625.67,505.73,55.02,2.56,0.24,0.24,
2021/05/26T12:00:13z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,29,58,1002.91,0.02,36568,0,595,7.64,10.48,11.07,7.64,10.48,11.07,44,44,1429.14,449.21,55.07,2.55,0.93,0.41,8.97,11.83,12.47,8.97,11.83,12.47,49,49,1616.29,501.49,65.95,3.12,0.9,0.41,
2021/05/26T12:02:13z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,29,58,1002.85,0.02,36568,0,715,7.75,10.6,11.78,7.75,10.6,11.78,44,44,1395.49,433.02,55.24,3.09,1.71,0.76,8.66,10.71,10.92,8.66,10.71,10.92,45,45,1465.73,456.66,49,1.85,0.39,0.17,
2021/05/26T12:04:13z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,29,58,1002.85,0.02,36568,0,835,8.02,11.1,12.03,8.02,11.1,12.03,46,46,1443.25,447.36,64.81,3.73,1.32,0.85,8.32,11.61,12.07,8.32,11.61,12.07,48,48,1510.18,466.21,62.29,3.88,0.71,0.14,
2021/05/26T12:06:13z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,29,57,1002.84,0.02,36504,0,955,6.69,10.27,11.56,6.69,10.27,11.56,43,43,1345.12,411.93,70.88,4.27,1.66,1.66,8.48,10.54,10.54,8.48,10.54,10.54,44,44,1510.82,464.25,49.46,1.16,0,0,
2021/05/26T12:08:13z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,29,57,1002.87,0.02,36504,0,1075,7.73,9.97,10.81,7.73,9.97,10.81,42,42,1326.92,410.81,50.24,3.08,0.81,0.81,9.31,11.5,12.05,9.31,11.5,12.05,48,48,1576.66,491.69,57.02,2.29,0.86,0.26,
2021/05/26T12:10:13z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,29,57,1002.77,0.02,36504,0,1195,7.91,10.67,11.67,7.91,10.67,11.67,44,44,1382.73,427.78,66.62,3.05,1.05,1.05,8.39,10.49,10.64,8.39,10.49,10.64,44,44,1485.31,462.22,49.37,1.76,0.22,0.22,
2021/05/26T12:12:08z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,29,57,1002.77,nan,36656,0,115,7.88,11.16,11.72,7.88,11.16,11.72,47,47,1435.81,446.42,66.98,2.93,0.65,0.65,9.15,11.18,11.25,9.15,11.18,11.25,47,47,1603.5,497.58,56.33,0.6,0.25,0,
2021/05/26T12:14:08z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,29,57,1002.7,0.02,36568,0,235,8.05,11.68,13.29,8.05,11.68,13.29,49,49,1485.21,461.25,62.68,5.68,1.93,1.93,8.41,11.37,11.37,8.41,11.37,11.37,47,47,1559.14,486.25,61.22,2.75,0,0,
2021/05/26T12:16:08z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,29,57,1002.76,0.02,36568,0,355,7.38,10.62,11.47,7.38,10.62,11.47,44,44,1413.31,436.28,56.93,3.45,1.1,0.86,8.48,11.45,11.78,8.48,11.45,11.78,48,48,1522.14,478.29,64.02,1.95,0.53,0.00,
2021/05/26T12:18:08z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,29,57,1002.71,0.02,36568,0,475,8.02,11.68,12.44,8.02,11.68,12.44,49,49,1520.21,473.33,73.26,3.82,0.77,0.77,9.16,12.11,12.91,9.16,12.11,12.91,51,51,1625.79,505.45,59.05,3.09,0.91,0.62,
2021/05/26T12:20:08z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,29,57,1002.71,0.02,36504,0,595,8.37,11.92,12.69,8.37,11.92,12.69,50,50,1524.81,475.93,69.15,3.97,0.98,0.98,8.48,10.71,11.07,8.48,10.71,11.07,45,45,1514.9,469.22,53.02,1.71,0.45,0.38,
2021/05/26T12:22:08z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,29,57,1002.72,0.02,36504,0,715,7.6,11.02,11.22,7.6,11.02,11.22,46,46,1407.71,434.04,64.33,3.09,0.25,0.25,9.07,11.19,11.86,9.07,11.19,11.86,47,47,1542.16,480.19,56.38,2.47,0.9,0.17,
2021/05/26T12:24:08z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,29,57,1002.65,0.02,36504,0,835,8.22,11.21,11.21,8.22,11.21,11.21,47,47,1491.31,461.76,61.97,1.38,0,0,8.98,10.62,11.67,8.98,10.62,11.67,44,44,1542.16,482.64,43.38,2.62,1.59,0.9,
2021/05/26T12:26:08z,50:2:91:db:e4:21,6.01,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,29,57,1002.67,0.02,36504,0,955,7.55,10,10.63,7.55,10,10.63,42,42,1385.2,429.77,58.13,1.93,0.73,0.37,8.3,10.32,10.39,8.3,10.32,10.39,43,43,1445.95,448.18,43.86,2.05,0.2,0,
